-20.1,-1.5461538461538462
-31.5,-1.0161290322580645
-17.3,-1.73
-22.0,-1.2941176470588236
-17.3,-1.1533333333333333
-15.7,-2.242857142857143
-24.499999999999996,-0.8448275862068965
-16.5,-1.2692307692307692
-20.799999999999997,-0.49523809523809514
-18.5,-1.15625
-14.7,-2.4499999999999997
-15.599999999999998,-1.9499999999999997
-14.399999999999999,-1.5999999999999999
-22.2,-0.8222222222222222
-22.6,-0.551219512195122
-14.3,-0.89375
-16.1,-1.4636363636363638
-17.2,-1.075
-14.4,-2.4
-31.2,-0.43333333333333335
-15.5,-1.4090909090909092
-16.9,-0.7347826086956522
-18.9,-0.859090909090909
-32.199999999999996,-0.4075949367088607
-23.699999999999996,-0.5152173913043477
-30.699999999999996,-0.44492753623188397
-64.5,-0.289237668161435
-21.7,-0.5425
-27.599999999999998,-0.43809523809523804
-34.1,-0.4158536585365854
-19.3,-0.6892857142857143
-16.2,-1.2461538461538462
-23.799999999999997,-0.5063829787234042
-17.8,-0.8476190476190476
-47.8,-0.31241830065359477
-30.299999999999997,-0.40399999999999997
-20.5,-1.3666666666666667
-20.6,-1.7166666666666668
-20.0,-1.5384615384615385
-17.400000000000002,-2.1750000000000003
-16.8,-1.8666666666666667
-17.799999999999997,-2.5428571428571423
-17.7,-2.9499999999999997
-24.2,-1.5125
-15.2,-2.1714285714285713
-17.3,-2.8833333333333333
-21.6,-1.8
-16.0,-2.6666666666666665
-16.3,-2.716666666666667
-15.8,-2.6333333333333333
-20.2,-0.9181818181818181
-27.0,-0.7105263157894737
-16.2,-2.6999999999999997
-18.4,-2.3
-19.4,-1.3857142857142857
-15.799999999999999,-1.2153846153846153
-20.4,-1.8545454545454545
-22.4,-1.8666666666666665
-16.5,-1.8333333333333333
-18.8,-2.35
-33.2,-1.580952380952381
-74.0,-1.0422535211267605
-17.0,-2.4285714285714284
-16.6,-2.766666666666667
-21.200000000000003,-0.7851851851851853
-17.6,-2.9333333333333336
-15.3,-2.5500000000000003
-27.6,-1.3800000000000001
-18.1,-3.016666666666667
-16.8,-1.8666666666666667
-30.599999999999998,-0.5186440677966101
-48.800000000000004,-1.0166666666666668
-22.599999999999998,-0.807142857142857
-26.5,-0.828125
-22.7,-2.0636363636363635
-34.2,-1.06875
-17.599999999999998,-2.514285714285714
-14.2,-2.3666666666666667
-19.5,-2.7857142857142856
-18.1,-2.585714285714286
-17.1,-2.442857142857143
-16.9,-2.8166666666666664
-23.0,-1.4375
-18.0,-3.0
-42.6,-1.3741935483870968
-39.4,-0.4236559139784946
-19.8,-2.2
-27.3,-1.6058823529411765
-40.6,-0.8285714285714286
-24.5,-1.8846153846153846
-37.1,-0.7134615384615385
-18.1,-3.016666666666667
-20.2,-1.8363636363636362
-27.299999999999997,-0.8531249999999999
-21.6,-1.1368421052631579
-36.2,-0.6135593220338984
-61.5,-1.0603448275862069
-21.7,-0.678125
-19.0,-1.4615384615384615
-34.3,-0.6236363636363635
-31.0,-1.7222222222222223
-34.3,-0.6124999999999999
-57.400000000000006,-0.5857142857142857
-27.0,-1.5
-15.5,-1.4090909090909092
-42.099999999999994,-1.2757575757575756
-23.199999999999996,-0.7733333333333332
-29.4,-1.4
-77.6,-1.0486486486486486
-56.5,-1.1770833333333333
-54.0,-1.3170731707317074
-30.4,-0.5846153846153845
-49.10000000000001,-0.9092592592592594
-28.799999999999997,-0.9599999999999999
-43.8,-0.5688311688311688
-44.1,-0.9382978723404256
-98.70000000000002,-0.6207547169811322
-18.2,-1.6545454545454545
-19.4,-0.97
-102.4,-0.9941747572815535
-33.8,-1.3519999999999999
-25.799999999999997,-1.357894736842105
-37.3,-1.332142857142857
-76.6,-0.9696202531645569
-63.199999999999996,-1.1285714285714286
-17.9,-1.7899999999999998
-16.5,-2.0625
-18.200000000000003,-2.2750000000000004
-22.799999999999997,-1.8999999999999997
-27.599999999999998,-1.38
-56.0,-1.1914893617021276
-26.799999999999997,-1.6749999999999998
-24.7,-1.7642857142857142
-16.4,-0.7809523809523808
-27.4,-1.3699999999999999
-17.0,-2.4285714285714284
-15.899999999999999,-1.7666666666666666
-17.6,-2.9333333333333336
-19.0,-3.1666666666666665
-38.6,-1.0722222222222222
-36.0,-1.3846153846153846
-45.2,-1.158974358974359
-19.0,-3.1666666666666665
-33.7,-1.465217391304348
-30.499999999999996,-1.525
-18.7,-0.6925925925925925
-31.2,-0.7609756097560976
-20.2,-2.02
-25.5,-1.7
-46.2,-0.8105263157894738
-19.5,-3.25
-39.4,-1.23125
-21.3,-1.6384615384615384
-20.6,-2.288888888888889
-17.799999999999997,-1.1866666666666665
-19.0,-3.1666666666666665
-60.5,-1.1634615384615385
-19.4,-2.7714285714285714
-30.0,-1.5
-40.3,-1.2999999999999998
-55.7,-0.7736111111111111
-26.7,-1.4833333333333334
-32.5,-1.625
-16.6,-2.766666666666667
-36.9,-0.9461538461538461
-31.200000000000003,-0.65
-18.2,-0.8272727272727273
-18.6,-1.0941176470588236
-15.6,-2.2285714285714286
-39.3,-1.3551724137931034
-19.0,-3.1666666666666665
-18.4,-1.6727272727272726
-22.3,-1.8583333333333334
-17.6,-2.9333333333333336
-21.2,-1.7666666666666666
-22.6,-1.1894736842105265
-18.3,-2.2875
-31.2,-1.248
-157.7,-0.890960451977401
-20.6,-2.575
-90.80000000000001,-1.008888888888889
-19.0,-3.1666666666666665
-50.20000000000001,-1.091304347826087
-18.5,-2.0555555555555554
-24.6,-0.8482758620689655
-15.3,-2.5500000000000003
-17.6,-2.9333333333333336
-19.3,-2.4125
-16.6,-2.766666666666667
-18.4,-1.8399999999999999
-23.6,-1.9666666666666668
-19.9,-1.5307692307692307
-23.1,-2.1
-39.0,-1.3448275862068966
-28.0,-1.5555555555555556
-25.6,-1.0666666666666667
-18.0,-2.5714285714285716
-21.3,-1.5214285714285716
-21.1,-1.7583333333333335
-14.399999999999999,-2.4
-53.2,-1.1565217391304348
-44.5,-1.0348837209302326
-63.699999999999996,-1.1175438596491227
-18.7,-2.3375
