-15.6,-1.1142857142857143
-14.399999999999999,-2.4
-9.5,-0.475
-13.5,-0.6136363636363636
-15.899999999999999,-0.9937499999999999
-14.399999999999999,-0.7578947368421052
-13.6,-0.591304347826087
-13.9,-0.7315789473684211
-13.899999999999999,-2.3166666666666664
-15.299999999999999,-1.5299999999999998
-14.2,-1.0142857142857142
-13.899999999999999,-2.3166666666666664
-14.399999999999999,-2.4
-14.7,-1.05
-12.7,-0.45357142857142857
-13.3,-0.5115384615384616
-12.1,-0.44814814814814813
-13.4,-0.7052631578947368
-14.399999999999999,-1.5999999999999999
-14.399999999999999,-2.4
-6.6,-0.10153846153846154
-12.899999999999999,-2.15
-12.499999999999998,-0.5208333333333333
-13.0,-0.65
-9.5,-0.475
-13.1,-0.35405405405405405
-11.599999999999998,-0.36249999999999993
-14.399999999999999,-2.4
-12.899999999999999,-2.15
-10.2,-0.20816326530612245
-13.399999999999999,-2.233333333333333
-4.1999999999999975,-0.06268656716417907
-13.799999999999999,-0.3209302325581395
-10.399999999999999,-0.5199999999999999
-14.399999999999999,-2.4
-8.8,-0.303448275862069
-9.5,-0.475
-10.899999999999999,-0.4541666666666666
-13.399999999999999,-0.638095238095238
-14.3,-0.5720000000000001
-11.4,-0.31666666666666665
-16.0,-0.45714285714285713
-10.0,-0.5
-14.299999999999999,-1.43
-13.9,-0.6619047619047619
-13.5,-1.35
-13.399999999999999,-2.233333333333333
-15.1,-2.5166666666666666
-13.4,-0.7052631578947368
-14.5,-1.2083333333333333
-12.2,-0.5545454545454546
-10.5,-0.525
-12.0,-0.6
-15.0,-1.25
-10.5,-0.525
-4.699999999999999,-0.06527777777777777
-10.899999999999999,-0.2270833333333333
-10.299999999999999,-0.42916666666666664
-14.6,-0.6952380952380952
-14.399999999999999,-2.4
-12.6,-0.2680851063829787
-14.299999999999999,-0.572
-15.2,-1.0857142857142856
-15.099999999999998,-0.9437499999999999
-14.7,-0.5444444444444444
-8.5,-0.425
-11.099999999999998,-0.20181818181818179
-10.899999999999999,-0.5736842105263157
-12.600000000000001,-0.39375000000000004
-12.3,-0.3514285714285714
-14.399999999999999,-2.4
-13.4,-0.6380952380952382
-14.899999999999999,-2.483333333333333
-12.5,-0.3048780487804878
-14.7,-0.33409090909090905
-14.299999999999999,-1.43
-13.3,-0.532
-15.1,-1.0785714285714285
-13.4,-0.67
-11.4,-0.6
-13.4,-0.67
-14.399999999999999,-0.7578947368421052
-13.899999999999999,-2.3166666666666664
-13.5,-0.5
-14.7,-0.5444444444444444
-12.1,-0.5761904761904761
-14.299999999999999,-0.4205882352941176
-15.0,-0.6
-13.1,-1.6375
-15.1,-0.48709677419354835
-12.799999999999999,-0.6399999999999999
-15.0,-1.25
-11.4,-0.6
-12.899999999999999,-2.15
-13.4,-0.6380952380952382
-12.9,-0.3225
-14.299999999999999,-1.43
-14.1,-2.35
-8.2,-0.24117647058823527
-14.399999999999999,-2.4
-13.1,-0.5038461538461538
-9.0,-0.2571428571428571
-13.899999999999999,-2.3166666666666664
-13.0,-0.5
-12.6,-0.6
-14.1,-1.7625
-14.6,-0.6952380952380952
-11.899999999999999,-0.6263157894736842
-12.3,-0.49200000000000005
-13.899999999999999,-0.9928571428571428
-13.799999999999999,-0.69
-14.899999999999999,-0.48064516129032253
-13.7,-0.9133333333333333
-11.399999999999999,-0.6
-14.299999999999999,-0.4333333333333333
-13.899999999999999,-2.3166666666666664
-13.899999999999999,-2.3166666666666664
-15.399999999999999,-2.5666666666666664
-7.999999999999999,-0.0808080808080808
-13.899999999999999,-2.3166666666666664
-14.6,-1.825
-12.7,-0.5772727272727273
-14.399999999999999,-2.4
-11.100000000000001,-0.48260869565217396
-13.899999999999999,-2.3166666666666664
-16.7,-0.10636942675159235
-13.899999999999999,-2.3166666666666664
-9.2,-0.3833333333333333
-10.499999999999998,-0.18421052631578944
-9.2,-0.32857142857142857
-10.899999999999999,-0.20566037735849055
-10.899999999999999,-0.5736842105263157
-13.4,-0.7052631578947368
-15.1,-0.719047619047619
-14.5,-1.45
-11.0,-0.55
-14.399999999999999,-0.46451612903225803
-14.7,-1.05
-13.899999999999999,-2.3166666666666664
-9.2,-0.08761904761904761
-8.2,-0.264516129032258
-13.899999999999999,-2.3166666666666664
-14.1,-2.35
-12.0,-0.9230769230769231
-11.899999999999999,-0.6263157894736842
-12.1,-0.5499999999999999
-13.899999999999999,-2.3166666666666664
-13.6,-0.6476190476190476
-15.0,-1.25
-13.100000000000001,-0.18714285714285717
-15.0,-0.42857142857142855
-11.1,-0.5285714285714286
-13.1,-0.5954545454545455
-12.600000000000001,-0.22909090909090912
-12.5,-0.625
-11.4,-0.34545454545454546
-13.2,-0.15
-11.7,-0.10934579439252336
-3.8000000000000025,-0.014960629921259853
-9.2,-0.4842105263157894
-14.399999999999999,-2.4
-14.0,-0.5384615384615384
-15.299999999999999,-0.7649999999999999
-15.6,-0.5032258064516129
-12.899999999999999,-2.15
-14.0,-1.4
-14.6,-2.433333333333333
-13.1,-1.6375
-14.1,-0.41470588235294115
-13.4,-0.5153846153846154
-15.0,-1.25
-15.899999999999999,-1.7666666666666666
-12.7,-0.20483870967741935
-12.299999999999999,-0.615
-16.099999999999998,-1.4636363636363634
-10.6,-0.4818181818181818
-14.6,-2.433333333333333
-13.5,-0.5869565217391305
-13.899999999999999,-2.3166666666666664
